,İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Eşya Durumu,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,Price,Location,link,Aidat,Depozito,Balkon Durumu,Balkon Sayısı,Görüntülü Gezilebilir mi?,Ada,Parsel,Balkon Tipi,Yapı Durumu,Yapı Tipi,WC Sayısı,Banyo Metrekare,Balkon Metrekare,Salon Metrekare,WC Metrekare
1117,16080950,13 Ekim 2024,30 Aralık 2024,Konut,Kiralık,Daire,135 m²,145 m²,3+1,4,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,15.000TL, Pamukkale - Zümrüt Mahallesi,https://www.emlakjet.com//ilan/genis-ferah-eskiyol-migros-ustu-16080950/,,,,,,,,,,,,,,,
1118,16080947,13 Ekim 2024,30 Aralık 2024,Konut,Kiralık,Daire,55 m²,65 m²,Stüdyo,3,5.Kat,5,Yerden Isıtma,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,8.000TL, Pamukkale - Pelitlibağ Mahallesi,https://www.emlakjet.com//ilan/musan-dan-10-kiralik-esyali-apart-16080947/,,,,,,,,,,,,,,,
1119,16080943,13 Ekim 2024,30 Aralık 2024,Konut,Kiralık,Daire,65 m²,75 m²,1+1,3,4.Kat,5,Yerden Isıtma,Boş,,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,10.000TL, Pamukkale - Pelitlibağ Mahallesi,https://www.emlakjet.com//ilan/mysan-dan-kiralik-11-16080943/,,,,,,,,,,,,,,,
1120,16080567,13 Ekim 2024,14 Mart 2025,Konut,Kiralık,Daire,120 m²,130 m²,2+1,16-20,6.Kat,7,Kombi Doğalgaz,Boş,Boş,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,12.000TL, Pamukkale - İstiklal Mahallesi,https://www.emlakjet.com//ilan/istiklal-caddesinde-31-130-m-ara-kat-asansorlu-kiralik-konut-16080567/,,,,,,,,,,,,,,,
1121,16079995,13 Ekim 2024,30 Aralık 2024,Konut,Kiralık,Daire,50 m²,55 m²,1+1,0 (Yeni),1.Kat,2,Yerden Isıtma,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,13.000TL, Pamukkale - Kınıklı Mahallesi,https://www.emlakjet.com//ilan/kinikli-kampus-te-11-balkonlu-luks-suit-daireler-16079995/,,,,,,,,,,,,,,,
1122,16079612,13 Ekim 2024,26 Şubat 2025,Konut,Kiralık,Daire,35 m²,43 m²,2+1,0 (Yeni),1.Kat,4,Yerden Isıtma,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,23.000TL, Pamukkale - Zeytinköy Mahallesi,https://www.emlakjet.com//ilan/sehzade-den-uniye-ve-cerrahiye-yakin-21kiralik-genis-luks-apart-16079612/,,,,,,,,,,,,,,,
1123,16079610,13 Ekim 2024,26 Şubat 2025,Konut,Kiralık,Daire,33 m²,37 m²,2+1,0 (Yeni),1.Kat,3,Yerden Isıtma,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,23.000TL, Pamukkale - Zeytinköy Mahallesi,https://www.emlakjet.com//ilan/sehzade-den-uniye-ve-cerrahi-ye-yakin-21-luks-kiralik-apart-16079610/,,,,,,,,,,,,,,,
1124,16079555,13 Ekim 2024,31 Aralık 2024,Konut,Kiralık,Daire,135 m²,160 m²,3+1,16-20,Düz Giriş (Zemin),2,Sobalı,Boş,Boş,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,8.000TL, Sarayköy - Duacılı Mahallesi,https://www.emlakjet.com//ilan/bu-fiyata-kiralik-baska-yok-16079555/,,,,,,,,,,,,,,,
1125,16073916,13 Ekim 2024,24 Şubat 2025,Konut,Kiralık,Daire,75 m²,90 m²,1+1,5-10,3.Kat,3,Yerden Isıtma,Boş,Boş,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,15.000TL, Merkezefendi - Bahçelievler Mahallesi,https://www.emlakjet.com//ilan/blokyapi-dan-bahcelievlerde-75-m2-genis-11-esyali-kiralik-apart-16073916/,,,,,,,,,,,,,,,
1126,16073912,13 Ekim 2024,30 Aralık 2024,Konut,Kiralık,Daire,170 m²,190 m²,3.5+1,5-10,5.Kat,5,Yerden Isıtma,Boş,Boş,Bilinmiyor,Evet,Yok,2,Genel Fiyat,30.000TL, Merkezefendi - Yenişafak Mahallesi,https://www.emlakjet.com//ilan/blokyapi-dan-yenisafak-ta-3-51-kiralik-daire-16073912/,,,,,,,,,,,,,,,
1127,16073356,13 Ekim 2024,20 Şubat 2025,Konut,Kiralık,Daire,103 m²,110 m²,2+1,5-10,1.Kat,2,Kombi Doğalgaz,Boş,Boş,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,17.500TL, Merkezefendi - Mehmet Akif Ersoy Mahallesi,https://www.emlakjet.com//ilan/denipol-hastanesi-yakininda-21-arakat-daire-16073356/,,,,,,,,,,,,,,,
1128,16053927,11 Ekim 2024,24 Şubat 2025,Konut,Kiralık,Villa,300 m²,350 m²,5+2,16-20,,3,Kombi Doğalgaz,Boş,Boş,Bilinmiyor,Evet,Yok,2,Genel Fiyat,30.000TL, Pamukkale - Zeytinköy Mahallesi,https://www.emlakjet.com//ilan/denizli-bagbasinda-kiralik-tripleks-villa-16053927/,,,,,,,,,,,,,,,
1129,16053270,11 Ekim 2024,30 Aralık 2024,Konut,Kiralık,Daire,40 m²,45 m²,1+1,4,Bahçe Katı,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,8.000TL, Merkezefendi - Bereketler Mahallesi,https://www.emlakjet.com//ilan/dedehan-gayrimenkul-den-kiralik11-apart-16053270/,,,,,,,,,,,,,,,
1130,16044870,10 Ekim 2024,06 Mart 2025,Konut,Kiralık,Daire,65 m²,75 m²,1+1,5-10,1.Kat,29,Merkezi (Pay Ölçer),Boş,,Bilinmiyor,Evet,Yok,1,Genel Fiyat,23.000TL, Merkezefendi - Kayalar Mahallesi,https://www.emlakjet.com//ilan/redstone-myra-dan-sinpas-aquacity-de-11-balkonlu-kiralik-daire-16044870/,2000 TL,23000 TL,,1,Evet,,,Açık Balkon,,,1,,,,
1131,16043917,09 Ekim 2024,11 Mart 2025,Konut,Kiralık,Daire,30 m²,35 m²,Stüdyo,4,Bahçe Katı,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,8.000TL, Pamukkale - Yunusemre Mahallesi,https://www.emlakjet.com//ilan/ender-uysal-gayrimenkulden-universite-karsisi-bahceli-tek-oda-apart-16043917/,,,,,,,,,,,,,,,
1132,16043801,09 Ekim 2024,11 Mart 2025,Konut,Kiralık,Daire,125 m²,135 m²,2+1,0 (Yeni),1.Kat,4,Yerden Isıtma,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,19.000TL, Merkezefendi - Karaman Mahallesi,https://www.emlakjet.com//ilan/karamanda-21-135-m2-sifir-kiralik-daire-16043801/,,,,,,,,,,,,,,,
1133,16037062,08 Ekim 2024,11 Mart 2025,Konut,Kiralık,Daire,45 m²,48 m²,1+1,4,Bahçe Katı,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,12.000TL, Pamukkale - Zeytinköy Mahallesi,https://www.emlakjet.com//ilan/ender-uysal-gayrimenkulden-kiralik-zeytinkoyde-lux-apart-16037062/,,,,,,,,,,,,,,,
1134,16035245,08 Ekim 2024,11 Mart 2025,Konut,Kiralık,Daire,40 m²,43 m²,1+1,3,3.Kat,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,9.000TL, Pamukkale - İncilipınar Mahallesi,https://www.emlakjet.com//ilan/metropol-gayrimenkulden-16035245/,100 TL,9000 TL,,,,,,,,,,,,,
1135,16034116,08 Ekim 2024,30 Aralık 2024,Konut,Kiralık,Daire,70 m²,80 m²,1+1,0 (Yeni),2.Kat,3,Yerden Isıtma,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,13.000TL, Pamukkale - Zeytinköy Mahallesi,https://www.emlakjet.com//ilan/sifir-yapi-sifir-esyali-uygun-fiyatli-daireler-16034116/,350 TL,,,,Evet,,,,Sıfır,,1,,,,
1136,16033670,08 Ekim 2024,30 Aralık 2024,Konut,Kiralık,Daire,40 m²,45 m²,Stüdyo,4,Bahçe Katı,3,Yerden Isıtma,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,6.700TL, Pamukkale - Asmalıevler Mahallesi,https://www.emlakjet.com//ilan/mg-premium-dan-asmalievler-mevki-bahce-kati-kiralik-10-apart-16033670/,,,,,,,,,,,,,,,
1137,16032860,07 Ekim 2024,30 Aralık 2024,Konut,Kiralık,Daire,100 m²,120 m²,3+1,2,Kot 4 (-4).Kat,5,Kombi Doğalgaz,Boş,Boş,Bilinmiyor,Evet,Yok,2,Genel Fiyat,17.000TL, Merkezefendi - Karahasanlı Mahallesi,https://www.emlakjet.com//ilan/tokilerde-ki-31-ebeveyn-banyolu-evimiz-aileye-17bin-tl-den-kiraya-verilecektir-16032860/,,,,1,,4,8,Açık Balkon,,Betonarme,,,,,
1138,16031915,07 Ekim 2024,27 Şubat 2025,Konut,Kiralık,Daire,35 m²,40 m²,1+1,11-15,2.Kat,4,Merkezi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,10.000TL, Pamukkale - Kınıklı Mahallesi,https://www.emlakjet.com//ilan/universiteye-10-dakika-11-apart-16031915/,,10000 TL,,1,,,,,,,,,,,
1139,16015283,04 Ekim 2024,11 Mart 2025,Konut,Kiralık,Daire,40 m²,43 m²,1+1,11-15,Bodrum Kat,4,Sobalı,Boş,Eşyalı,Bilinmiyor,Hayır,,1,Genel Fiyat,5.000TL, Pamukkale - Siteler Mahallesi,https://www.emlakjet.com//ilan/ender-uysaldan-kiniklida-11-esyali-bodrum-kat-daire-isinmasi-elektrikli-soba-ile-saglanmaktadir-16015283/,,,,,Evet,,,,İkinci El,Betonarme,1,,,,
1140,16014622,04 Ekim 2024,20 Şubat 2025,Konut,Kiralık,Daire,110 m²,115 m²,2+1,0 (Yeni),4.Kat,4,Yerden Isıtma,Boş,,Bilinmiyor,Hayır,,2,Genel Fiyat,23.000TL, Merkezefendi - Şemikler Mahallesi,https://www.emlakjet.com//ilan/denizli-semikler-21-kiralik-ailey-uygun-sifir-luks-daire-16014622/,,,,,,,,,,,,,,,
1141,16014001,04 Ekim 2024,30 Aralık 2024,Konut,Kiralık,Daire,45 m²,52 m²,1+1,3,3.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,10.000TL, Pamukkale - Kuşpınar Mahallesi,https://www.emlakjet.com//ilan/kibrissehitler-de-ultra-luks-kiralik-11-arakat-apart-16014001/,,,,,,,,,,,,,,,
1142,16013678,04 Ekim 2024,11 Ocak 2025,Konut,Kiralık,Daire,32 m²,37 m²,1+1,4,Bahçe Katı,4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,6.500TL, Pamukkale - İncilipınar Mahallesi,https://www.emlakjet.com//ilan/metropol-gayrimenkul-16013678/,50 TL,6500 TL,,,,,,,,,,,,,
1143,16013615,04 Ekim 2024,11 Mart 2025,Konut,Kiralık,Daire,28 m²,30 m²,1 Oda,4,Bahçe Katı,3,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,7.000TL, Pamukkale - Kınıklı Mahallesi,https://www.emlakjet.com//ilan/metropol-gayrimenkul-16013615/,50 TL,7000 TL,,,,,,,,,,,,,
1144,16010491,03 Ekim 2024,26 Şubat 2025,Konut,Kiralık,Daire,140 m²,155 m²,3+1,11-15,3.Kat,3,Kombi Doğalgaz,Boş,Boş,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,16.000TL, Merkezefendi - Gültepe Mahallesi,https://www.emlakjet.com//ilan/sehzade-den-albayrak-ta-kiralik-31-daire-16010491/,,,,,,,,,,,,,,,
1145,16006978,03 Ekim 2024,11 Mart 2025,Konut,Kiralık,Daire,40 m²,48 m²,1+1,5-10,4.Kat,6,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,8.000TL, Pamukkale - Yunusemre Mahallesi,https://www.emlakjet.com//ilan/metropol-gayrimenkulden-16006978/,100 TL,10000 TL,,,,,,,,,,,,,
1146,16003376,02 Ekim 2024,11 Mart 2025,Konut,Kiralık,Daire,250 m²,255 m²,4+1,11-15,2.Kat,3,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,2,Genel Fiyat,25.000TL, Merkezefendi - Karaman Mahallesi,https://www.emlakjet.com//ilan/sahin-gayrimenkulden-41-kiralik-daire-16003376/,,,,,,,,,,,,,,,
1147,15999076,02 Ekim 2024,30 Aralık 2024,Konut,Kiralık,Daire,45 m²,55 m²,1+1,5-10,4.Kat,6,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,13.000TL, Pamukkale - Asmalıevler Mahallesi,https://www.emlakjet.com//ilan/saygin-dan-universite-isiklarinda-11-esyali-guzel-apart-15999076/,,,,,,,,,,,,,,,
1148,15996582,01 Ekim 2024,20 Ocak 2025,Konut,Kiralık,Daire,60 m²,65 m²,2+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,15.000TL, Pamukkale - Yunusemre Mahallesi,https://www.emlakjet.com//ilan/kiralik-apart-15996582/,,,,,,,,,,,,,,,
1149,15996531,01 Ekim 2024,24 Şubat 2025,Konut,Kiralık,Daire,175 m²,185 m²,3+1,11-15,Yüksek Giriş,5,Kombi Doğalgaz,Boş,Boş,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,24.000TL, Merkezefendi - Adalet Mahallesi,https://www.emlakjet.com//ilan/adalet-mah-31-185-m-kiralik-daire-15996531/,,,,,,,,,,,,,,,
1150,15995987,01 Ekim 2024,08 Ocak 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,5-10,Çatı Katı,4,Kombi Doğalgaz,Boş,Eşyalı,Bilinmiyor,Hayır,,1,Genel Fiyat,12.500TL, Merkezefendi - Adalet Mahallesi,https://www.emlakjet.com//ilan/bereketler-aydem-isiklarina-yakin-kiralik-11-cati-kati-15995987/,,12500 TL,,,,,,,İkinci El,Betonarme,1,,,,
1151,15995965,01 Ekim 2024,11 Mart 2025,Konut,Kiralık,Daire,145 m²,150 m²,3+1,5-10,Bahçe Katı,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,20.000TL, Pamukkale - Zeytinköy Mahallesi,https://www.emlakjet.com//ilan/ender-uysal-gayrimenkulden-zeytinkoyde-31-esyali-bahcekati-daire-15995965/,,,,,,,,,,,,,,,
1152,15991837,01 Ekim 2024,11 Mart 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,5-10,3.Kat,4,Yerden Isıtma,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,12.000TL, Merkezefendi - Sırakapılar Mahallesi,https://www.emlakjet.com//ilan/sahin-gayrimenkulden-11-65-m2-ful-lux-esyali-kiralik-apart-15991837/,,,,,,,,,,,,,,,
1153,15988222,30 Eylül 2024,23 Mart 2025,Konut,Kiralık,Daire,110 m²,120 m²,2+1,1,4.Kat,6,Merkezi Doğalgaz,Boş,Boş,Yabancıdan,Evet,Yok,2,Genel Fiyat,15.000TL, Merkezefendi - Kayalar Mahallesi,https://www.emlakjet.com//ilan/kiralik-ara-kat-uygun-fiyat-daire-15988222/,,,,,,,,,Sıfır,Betonarme,2,,,,
1154,15988217,30 Eylül 2024,10 Mart 2025,Konut,Kiralık,Daire,130 m²,145 m²,3+1,4,1.Kat,4,Yerden Isıtma,Boş,Boş,Yabancıdan,Hayır,Yok,1,Genel Fiyat,20.000TL, Merkezefendi - Karahasanlı Mahallesi,https://www.emlakjet.com//ilan/kiralik-sifir-ayarinda-genis-daire-15988217/,,,Var,2,Evet,,,Açık Teras,Sıfır,Betonarme,2,,,,
1155,15987355,30 Eylül 2024,20 Ocak 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,11.000TL, Pamukkale - Zeytinköy Mahallesi,https://www.emlakjet.com//ilan/kiralik-esyali-apart-15987355/,,,,,,,,,,,,,,,
1156,15987280,30 Eylül 2024,20 Ocak 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,5-10,2.Kat,5,Merkezi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,15.000TL, Pamukkale - Yunusemre Mahallesi,https://www.emlakjet.com//ilan/kiralik-esyali-apart-15987280/,,,,,,,,,,,,,,,
1157,15987181,30 Eylül 2024,20 Ocak 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,11.500TL, Pamukkale - Yunusemre Mahallesi,https://www.emlakjet.com//ilan/kiralik-apart-15987181/,,,,,,,,,,,,,,,
1158,15987042,30 Eylül 2024,20 Ocak 2025,Konut,Kiralık,Daire,60 m²,65 m²,2+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,13.000TL, Pamukkale - Yunusemre Mahallesi,https://www.emlakjet.com//ilan/kiralik-esyali-apart-15987042/,,,,,,,,,,,,,,,
1159,15986958,30 Eylül 2024,20 Ocak 2025,Konut,Kiralık,Daire,60 m²,65 m²,2+1,5-10,3.Kat,5,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,16.000TL, Pamukkale - Asmalıevler Mahallesi,https://www.emlakjet.com//ilan/kiralik-esyali-apart-15986958/,,,,,,,,,,,,,,,
1160,15983155,29 Eylül 2024,10 Ocak 2025,Konut,Kiralık,Daire,80 m²,85 m²,1+1,5-10,6.Kat,29,Merkezi (Pay Ölçer),Boş,Boş,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,20.000TL, Merkezefendi - Kayalar Mahallesi,https://www.emlakjet.com//ilan/arsenden-sinpas-aquacity-de-6-kat-balkonlu-kiralik-suit-daire-15983155/,,,,,,,,,,,,,,,
1161,15978492,28 Eylül 2024,30 Aralık 2024,Konut,Kiralık,Daire,120 m²,135 m²,3+1,21 Ve Üzeri,Bahçe Katı,3,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,8.000TL, Pamukkale - Kervansaray Mahallesi,https://www.emlakjet.com//ilan/kervansaray-mahallesinde-kiralik-15978492/,,8000 TL,,,,,,,İkinci El,Betonarme,,,,,
1162,15974065,28 Eylül 2024,30 Aralık 2024,Konut,Kiralık,Daire,50 m²,80 m²,1+1,0 (Yeni),1.Kat,4,Yerden Isıtma,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,25.000TL, Pamukkale - Kınıklı Mahallesi,https://www.emlakjet.com//ilan/mg-premium-dan-emsalsiz-terasli-sifir-lux-80m2-11-rezidans-15974065/,,,,,,,,,,,,,,,
1163,15971685,27 Eylül 2024,24 Şubat 2025,Konut,Kiralık,Daire,42 m²,55 m²,Stüdyo,5-10,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,10.000TL, Çivril - Kızılcasöğüt Mahallesi,https://www.emlakjet.com//ilan/agl-emlaktan-unuversite-ye-yurume-mesafesinde-50-m-15971685/,1 TL,,,,,,,,İkinci El,Betonarme,,,,,
1164,15971162,27 Eylül 2024,11 Mart 2025,Konut,Kiralık,Daire,45 m²,48 m²,1+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,10.000TL, Pamukkale - Yunusemre Mahallesi,https://www.emlakjet.com//ilan/ender-uysal-gayrimenkulden-yunusemrede-kiralik-uni-versiteye-2-dakika-11-apart-15971162/,,,,,,,,,,,,,,,
1165,15970825,27 Eylül 2024,11 Mart 2025,Konut,Kiralık,Daire,45 m²,48 m²,1+1,4,2.Kat,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,11.000TL, Pamukkale - Asmalıevler Mahallesi,https://www.emlakjet.com//ilan/ender-uysal-gayrimenkulden-universite-karsisinda-11-arakat-esyali-apart-15970825/,,,,,,,,,,,,,,,
1166,15969704,27 Eylül 2024,20 Ocak 2025,Konut,Kiralık,Daire,160 m²,180 m²,3+1,11-15,2.Kat,5,Kombi Doğalgaz,Boş,Boş,Bilinmiyor,Hayır,,1,Genel Fiyat,21.500TL, Pamukkale - Yunusemre Mahallesi,https://www.emlakjet.com//ilan/yunusemre-mahallesinde-kiralik-esyasiz-daireler-15969704/,0 TL,24500 TL,,2,,,,Açık Balkon,,,,,,,
1167,15963180,26 Eylül 2024,30 Aralık 2024,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,1.Kat,4,Kombi Doğalgaz,Boş,,Arsa Tapulu,Hayır,,1,Genel Fiyat,6.000TL, Pamukkale - Kınıklı Mahallesi,https://www.emlakjet.com//ilan/kinikli-migros-mevkii-esyasiz-genis-11-15963180/,,,,,,,,,,,,,,,
1168,15961772,26 Eylül 2024,30 Ocak 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,4,3.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,12.500TL, Pamukkale - Siteler Mahallesi,https://www.emlakjet.com//ilan/forum-camlik-yakini-55m2-full-esyali-lux-11-apart-15961772/,,,,,,,,,,,,,,,
1169,15958827,25 Eylül 2024,11 Mart 2025,Konut,Kiralık,Daire,44 m²,45 m²,1+1,5-10,2.Kat,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,9.000TL, Pamukkale - Yunusemre Mahallesi,https://www.emlakjet.com//ilan/ender-uysal-gayrimenkulden-universiteye-yakin-11-esyali-apart-15958827/,,,,,,,,,,,,,,,
1170,15956573,25 Eylül 2024,24 Şubat 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,4,3.Kat,3,Merkezi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Birim Fiyat,11.000TL, Çivril - Aşağı Mahallesi,https://www.emlakjet.com//ilan/civrilcarsi-icinde-kiralik-apart-15956573/,,,,,,,,,,,,,,,
1171,15955962,25 Eylül 2024,30 Aralık 2024,Konut,Kiralık,Daire,25 m²,30 m²,Stüdyo,4,Düz Giriş (Zemin),3,Yerden Isıtma,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,7.000TL, Pamukkale - Siteler Mahallesi,https://www.emlakjet.com//ilan/kiralik-apart-15955962/,150 TL,8000 TL,,,,,,,,,,,,,
1172,15954080,24 Eylül 2024,20 Şubat 2025,Konut,Kiralık,Daire,160 m²,170 m²,3+1,5-10,3.Kat,5,Kombi Doğalgaz,Boş,,Bilinmiyor,Evet,,1,Genel Fiyat,25.000TL, Merkezefendi - Mehmet Akif Ersoy Mahallesi,https://www.emlakjet.com//ilan/denizli-adalet-parki-alti-cadde-ustu-arakat-ailey-uygun-kiralik-daire-15954080/,,,,,,,,,,,,,,,
1173,15954055,24 Eylül 2024,20 Şubat 2025,Konut,Kiralık,Daire,145 m²,150 m²,3+1,0 (Yeni),2.Kat,3,Yerden Isıtma,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,21.500TL, Merkezefendi - Şemikler Mahallesi,https://www.emlakjet.com//ilan/denizli-semikler-aileye-uygun-kiralik-31-sifir-arakat-15954055/,,,,,,,,,,,,,,,
1174,15936645,20 Eylül 2024,08 Ocak 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,Bahçe Katı,3,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,10.000TL, Pamukkale - Zeytinköy Mahallesi,https://www.emlakjet.com//ilan/zeytinkoyde-kiralik-11-lux-apart-15936645/,150 TL,11000 TL,,,,,,,,,,,,,
1175,15932379,20 Eylül 2024,30 Aralık 2024,Konut,Kiralık,Daire,155 m²,170 m²,3+1,11-15,1.Kat,5,Klimalı,Boş,,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,25.000TL, Pamukkale - İncilipınar Mahallesi,https://www.emlakjet.com//ilan/net-premium-dan-tokat-cd-kiralik-31-daire-15932379/,,,,,,,,,,,,,,,
1176,15921859,18 Eylül 2024,11 Mart 2025,Konut,Kiralık,Daire,65 m²,70 m²,2+1,5-10,1.Kat,4,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,17.000TL, Pamukkale - Siteler Mahallesi,https://www.emlakjet.com//ilan/ender-uysal-gayrimenkulden-sitelerde-genis-21-guzel-konumda-esyali-apart-15921859/,,,,,,,,,,,,,,,
1177,15919499,18 Eylül 2024,11 Mart 2025,Konut,Kiralık,Daire,70 m²,75 m²,2+1,5-10,2.Kat,3,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,20.000TL, Pamukkale - Kınıklı Mahallesi,https://www.emlakjet.com//ilan/ender-uysal-gayrimenkulden-camlikta-21-genis-lux-esyali-daire-15919499/,,,,,,,,,,,,,,,
1178,15914832,17 Eylül 2024,30 Aralık 2024,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,3.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,15.000TL, Pamukkale - Kuşpınar Mahallesi,https://www.emlakjet.com//ilan/mehmetcik-mevkili-luks-klimali-kiralik-esyali-11-apart-15914832/,180 TL,15000 TL,,,,,,,İkinci El,Betonarme,1,8 m²,,18 m²,5 m²
1179,15904557,16 Eylül 2024,03 Ocak 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,0 (Yeni),Yüksek Giriş,3,Kombi Doğalgaz,Boş,,Bilinmiyor,Hayır,,1,Genel Fiyat,13.500TL, Merkezefendi - Bahçelievler Mahallesi,https://www.emlakjet.com//ilan/ozel-saglik-has-karsisi-11-lux-apart-15904557/,,11000 TL,,,,,,,,,,,,,
1180,15893604,14 Eylül 2024,11 Mart 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,0 (Yeni),1.Kat,4,Yerden Isıtma,Boş,,Bilinmiyor,Hayır,,2,Genel Fiyat,25.000TL, Merkezefendi - Karahasanlı Mahallesi,https://www.emlakjet.com//ilan/sahin-gayrimenkulden-31-120-m2-kiralik-sifir-daire-15893604/,,,,,,,,,,,,,,,
1181,15892953,14 Eylül 2024,30 Aralık 2024,Konut,Kiralık,Daire,40 m²,45 m²,1+1,5-10,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Eşyalı,Bilinmiyor,Hayır,Yok,1,Genel Fiyat,10.000TL, Pamukkale - Kınıklı Mahallesi,https://www.emlakjet.com//ilan/bursa-caddesinde-genis-11-arakat-kiralik-daire-15892953/,,,,,,,,,,,,,,,
